,cik,latitude,longitude,official_address
596,910606,30.325237,-81.658427,"Independent Dr, Jacksonville, FL 32202, USA"
597,902791,45.6556232,-122.5915259,"Parking lot, 8100 NE Parkway Dr, Vancouver, WA 98662, USA"
598,1487198,40.7459698,-73.9869095,"276 5th Ave, New York, NY 10001, USA"
599,1528115,37.673399,-122.384764,"1400 Sierra Point Pkwy, Brisbane, CA 94005, USA"
600,77159,29.7858188,-95.6652691,"16285 Park Ten Pl, Houston, TX 77084, USA"
601,1677576,40.72322339999999,-111.5379801,"1389 Center Dr, Park City, UT 84098, USA"
602,1549922,29.7591146,-95.3676617,"One Shell Plaza, 910 Louisiana St, Houston, TX 77002, USA"
603,749647,40.2881914,-74.7076436,"997 Lenox Dr, Trenton, NJ 08648, USA"
604,1615219,29.7031298,-95.38332179999999,"2450 Holcombe Blvd, Houston, TX 77021, USA"
605,1087294,36.1459506,-86.8089971,"2525 West End Ave, Nashville, TN 37203, USA"
606,1853070,38.9591878,-77.35634619999999,"11911 Freedom Dr, Reston, VA 20190, USA"
607,863894,25.8043047,-80.1955704,"2916 N Miami Ave, Miami, FL 33127, USA"
608,1839285,37.6937216,-121.8939128,"4309 Hacienda Dr, Pleasanton, CA 94588, USA"
609,1002590,41.0554632,-73.54609239999999,"9 W Broad St, Stamford, CT 06902, USA"
610,834365,47.7791576,-122.1891041,"3303 Monte Villa Pkwy, Bothell, WA 98021, USA"
611,910108,40.75108729999999,-73.9922431,"PENN 1, 1 Pennsylvania Plaza, New York, NY 10119, USA"
612,1794515,45.62746569999999,-122.6701058,"805 Broadway St, Vancouver, WA 98660, USA"
613,1557746,40.0683604,-75.45750439999999,"640 Lee Rd, Chesterbrook, PA 19087, USA"
614,885978,29.7950538,-95.56204249999999,"1300 W Sam Houston Pkwy N, Houston, TX 77043, USA"
615,1513818,29.7333171,-95.417519,"Houston, TX 77098, USA"
616,884144,30.3364259,-97.80730989999999,"3700 N Capital of Texas Hwy, Austin, TX 78746, USA"
617,315213,37.4219437,-122.2151303,"2884 Sand Hill Rd, Menlo Park, CA 94025, USA"
618,1477246,40.1423506,-105.1278142,"2101 Ken Pratt Blvd, Longmont, CO 80501, USA"
619,1075415,42.3577698,-71.1842899,"255 Washington St, Newton, MA 02458, USA"
620,1077428,32.790654,-96.80297519999999,"2000 McKinney Ave, Dallas, TX 75201, USA"
621,1019671,42.3449648,-71.08272579999999,"177 Huntington Ave Ste 1703, Boston, MA 02115, USA"
622,918646,32.8642196,-96.8102026,"5960 Berkshire Ln, Dallas, TX 75225, USA"
623,1847064,26.704193,-80.03696599999999,"214 Brazilian Ave, Palm Beach, FL 33480, USA"
624,750574,32.606959,-85.47953129999999,"100 N Gay St, Auburn, AL 36830, USA"
625,790816,39.9574604,-75.181684,"Cira Center, 2929 Arch St, Philadelphia, PA 19104, USA"
626,821130,41.9819282,-87.83763069999999,"8410 W Bryn Mawr Ave, Chicago, IL 60631, USA"
627,1067701,41.0443102,-73.5486083,"100 First Stamford Pl, Stamford, CT 06902, USA"
628,1835567,42.3595841,-71.0529935,"200 State St, Boston, MA 02109, USA"
629,1173420,40.7645225,-111.8905343,"201 S Main St, Salt Lake City, UT 84111, USA"
630,1065696,41.8823361,-87.6403662,"Citigroup Center, 500 W Madison St, Chicago, IL 60661, USA"
631,917225,39.7759918,-105.1102727,"4251 Kipling St, Wheat Ridge, CO 80033, USA"
632,1070494,32.93612940000001,-117.2350009,"3611 Valley Centre Dr, San Diego, CA 92130, USA"
633,1408198,40.7134166,-74.0119311,"7 World Trade Center, 250 Greenwich St, New York, NY 10006, USA"
634,355948,41.8813518,-88.4019655,"40W267 Keslinger Rd, Geneva, IL 60134, USA"
635,850209,40.749045,-73.9856221,"11 W 34th St., New York, NY 10001, USA"
636,1357874,35.9919753,-78.8993352,"302 E Pettigrew St, Durham, NC 27701, USA"
637,1512931,41.8774387,-87.6356423,"311 South Wacker, 311 S Wacker Dr, Chicago, IL 60606, USA"
638,1405495,39.7795839,-75.4940929,"200 Bellevue Pkwy, Wilmington, DE 19809, USA"
639,1805651,40.7644359,-73.97019949999999,"667 Madison Ave, New York, NY 10065, USA"
640,1616862,39.8763247,-75.54013429999999,"300, 50 Applied Bank Blvd, Glen Mills, PA 19342, USA"
641,1734722,40.7521111,-73.9823202,"452 5th Ave, New York, NY 10018, USA"
642,1892492,27.9917738,-82.6969593,"200 9th Ave N, Safety Harbor, FL 34695, USA"
643,1520006,32.922685,-96.8176687,"5400 Lyndon B Johnson Fwy, Dallas, TX 75240, USA"
644,1517375,41.879821,-87.62873929999999,"Citadel Center self-Park Garage, 131 S Dearborn St, Chicago, IL 60603, USA"
645,1660134,37.789152,-122.3976135,"100 First Plaza, 100 1st St, San Francisco, CA 94105, USA"
646,1305168,37.7733843,-121.9603755,"12657 Alcosta Blvd, San Ramon, CA 94583, USA"
647,842633,42.5671888,-83.23094309999999,"38505 Woodward Ave, Bloomfield Hills, MI 48304, USA"
648,887396,36.1303082,-95.9655585,"2200 S Utica Pl, Tulsa, OK 74114, USA"
649,744825,37.7948363,-122.4035212,"601 Montgomery St, San Francisco, CA 94111, USA"
650,1235468,38.9786384,-77.0978765,"6931 Arlington Rd, Bethesda, MD 20814, USA"
651,715579,39.8305799,-77.2317235,"16 Lincoln Square, Gettysburg, PA 17325, USA"
652,1853436,40.6322015,-111.8133546,"2750 E Cottonwood Pkwy, Cottonwood Heights, UT 84121, USA"
653,1213809,26.9357973,-80.0882663,"140 Intracoastal Point Dr, Jupiter, FL 33477, USA"
654,1160308,30.3002934,-97.8373478,"6836 Bee Caves Rd, Austin, TX 78746, USA"
655,1830374,33.8333873,-84.3845125,"2870 Peachtree Rd NW, Atlanta, GA 30305, USA"
656,1675033,42.3546031,-71.26250290000002,"800 South St, Waltham, MA 02453, USA"
657,887247,32.9289053,-117.2385378,"11682 El Camino Real, San Diego, CA 92130, USA"
658,1817640,32.8908336,-96.95889609999999,"955 W John Carpenter Fwy, Irving, TX 75039, USA"
659,1472091,40.7844175,-74.3695606,"25B Vreeland Rd, Florham Park, NJ 07932, USA"
660,1761312,32.8484791,-117.2723115,"7979 Ivanhoe Ave, La Jolla, CA 92037, USA"
661,1805387,42.3724581,-71.07443599999999,"222 Jacobs St, Cambridge, MA 02141, USA"
662,1533743,39.1863723,-76.72851159999999,"7380 Coca Cola Dr, Hanover, MD 21076, USA"
663,1347858,42.9655073,-78.674358,"8560 Main St, Williamsville, NY 14221, USA"
664,1220754,39.6247213,-104.9045807,"6900 E Layton Ave, Denver, CO 80237, USA"
665,1383650,29.7598247,-95.36547499999999,"700 Milam St, Houston, TX 77002, USA"
666,1384195,30.17197509999999,-95.4683201,"1725 Hughes Landing Blvd, The Woodlands, TX 77380, USA"
667,723125,43.5305808,-116.1498385,"8000 S Federal Way, Boise, ID 83716, USA"
668,714256,32.7463,-97.34228809999999,"1200 Summit Ave, Fort Worth, TX 76102, USA"
669,711404,37.7597632,-121.9558876,"6101 Bollinger Canyon Rd, San Ramon, CA 94583, USA"
670,1474903,33.0871658,-96.82178549999999,"5850 Granite Pkwy, Plano, TX 75024, USA"
671,1405513,37.8978421,-122.0653235,"1850 Mt Diablo Blvd, Walnut Creek, CA 94596, USA"
672,1856589,40.7635183,-73.9823457,"1700 Broadway, New York, NY 10019, USA"
673,1832332,33.8941653,-84.4560717,"400 Interstate N Pkwy, Atlanta, GA 30339, USA"
674,822663,40.7553885,-73.9788988,"551 5th Ave, New York, NY 10176, USA"
675,806279,39.91026710000001,-76.7070107,"109 Leader Heights Rd, York, PA 17403, USA"
676,1494891,26.3998848,-80.1036412,"851 Broken Sound Pkwy NW, Boca Raton, FL 33487, USA"
677,1527096,44.884846,-93.40327099999999,"6455 Flying Cloud Dr., Eden Prairie, MN 55344, USA"
678,65312,25.8175607,-80.1886835,"4500 Biscayne Blvd, Miami, FL 33137, USA"
679,1490978,40.75796039999999,-73.9846596,"Bertelsmann Building, New York, NY 10036, USA"
680,1636282,30.2895367,-97.82988139999999,"805 Las Cimas Pkwy, Austin, TX 78746, USA"
681,1777946,38.9195003,-77.21967130000002,"7900 Tysons One Pl, McLean, VA 22102, USA"
682,1710482,38.9522263,-77.335988,"1943 Isaac Newton Square, Reston, VA 20190, USA"
683,65596,40.704751,-74.006027,"120 Wall Street, New York, NY 10005, USA"
684,1746466,32.8533661,-117.2552569,"2223 Avenida De La Playa, La Jolla, CA 92037, USA"
685,874238,30.1722064,-95.47032680000001,"1800 Hughes Landing Blvd, The Woodlands, TX 77380, USA"
686,1466085,39.9536948,-75.1711447,"1835 Market Street, 1835 Market St, Philadelphia, PA 19103, USA"
687,356309,40.2104119,-74.128457,"1415 Wyckoff Rd, Wall Township, NJ 07727, USA"
688,1262823,29.7376135,-95.4601727,"2801 Post Oak Blvd, Houston, TX 77056, USA"
689,814585,41.0256117,-73.7189266,"1 Manhattanville Rd, Purchase, NY 10577, USA"
690,1579157,40.7539738,-73.98132749999999,"500 5th Ave, New York, NY 10110, USA"
691,1171759,39.583678,-104.8727351,"10000 E Geddes Ave, Englewood, CO 80112, USA"
692,729986,38.3519103,-81.6398047,"Truslow St, Charleston, WV 25301, USA"
693,32621,40.8745868,-74.4260905,"35 Waterview Blvd, Parsippany, NJ 07054, USA"
694,1145986,42.3483424,-71.6296962,"30 Forbes Rd, Northborough, MA 01532, USA"
695,771497,40.70972159999999,-74.01080619999999,"1 Liberty St, New York, NY 10006, USA"
696,1648960,40.4965483,-74.4424834,"204 Neilson St, New Brunswick, NJ 08901, USA"
697,1849294,40.5366458,-74.3751794,"48 Bridge St a, Metuchen, NJ 08840, USA"
698,1818331,41.0418485,-73.5315286,"333 Ludlow St, Stamford, CT 06902, USA"
699,1418819,38.9239973,-77.2228763,"1750 Tysons Blvd, McLean, VA 22102, USA"
700,740260,41.8888899,-87.6301002,"353 North Clark, Chicago, IL 60654, USA"
701,1705012,34.0666481,-118.4070454,"9720 Wilshire Blvd, Beverly Hills, CA 90212, USA"
702,1849902,29.7331561,-95.42807669999999,"3737 Buffalo Speedway, Houston, TX 77098, USA"
703,1760542,40.7399914,-73.9748912,"430 E 29th St, New York, NY 10016, USA"
704,1209028,38.9370527,-77.1809128,"6862 Elm St, McLean, VA 22101, USA"
705,1482512,34.0510935,-118.4602088,"11601 Wilshire Blvd, West Los Angeles, CA 90025, USA"
706,1099160,26.1830267,-81.800786,"3033 Riviera Dr, Naples, FL 34103, USA"
707,1532390,33.6435343,-111.8945865,"8541 E Anderson Dr, Scottsdale, AZ 85255, USA"
708,1621443,40.0475109,-75.418078,"80 W Lancaster Ave, Devon, PA 19333, USA"
709,1195734,41.8836044,-87.63938329999999,"111 N Canal St, Chicago, IL 60606, USA"
710,1828791,33.6722942,-117.8492754,"2722 Michelson Dr, Irvine, CA 92612, USA"
711,1070050,33.1204459,-117.2864866,"5876 Owens Ave, Carlsbad, CA 92008, USA"
712,1718227,31.2376859,-85.45305479999999,"290 Healthwest Dr, Dothan, AL 36303, USA"
713,1913577,40.7573533,-73.97524349999999,"437 Madison Ave, New York, NY 10022, USA"
714,845877,38.90312309999999,-77.0445975,"1999 K St NW, Washington, DC 20006, USA"
715,1817713,32.9157204,-117.2289543,"Pacific Plaza, 10955 Vista Sorrento Pkwy, San Diego, CA 92130, USA"
716,1059556,40.7134166,-74.0119311,"7 World Trade Center, 250 Greenwich St, New York, NY 10006, USA"
717,1640384,27.9415828,-82.47178530000001,"1200 W Platt St, Tampa, FL 33606, USA"
718,1760903,26.9344953,-80.0757248,"1061 E Indiantown Rd, Jupiter, FL 33477, USA"
719,1485003,42.363518,-71.0790258,"245 First St, Cambridge, MA 02142, USA"
720,1454789,42.3584776,-71.0551625,"75 State St, Boston, MA 02109, USA"
721,803578,38.8601328,-77.362994,"12015 Lee Jackson Memorial Hwy, Fairfax, VA 22033, USA"
722,1808665,42.2382967,-87.8970049,"100 Saunders Rd, Lake Forest, IL 60045, USA"
723,96793,33.8874365,-84.4675831,"B9, 900 Circle 75 Pkwy, Atlanta, GA 30339, USA"
724,1227654,38.9311756,-94.69934479999999,"9900 W 109th St, Overland Park, KS 66210, USA"
725,1043337,42.5180863,-83.4418027,"39675 MacKenzie Dr, Novi, MI 48377, USA"
726,1172358,32.8144645,-96.8014862,"3838 Oak Lawn Ave, Dallas, TX 75219, USA"
727,1821159,34.0332898,-118.4518231,"11835 W Olympic Blvd, Los Angeles, CA 90064, USA"
728,1497253,32.9123745,-117.2312956,"11555 Sorrento Valley Rd, San Diego, CA 92121, USA"
729,17313,32.8640379,-96.8094783,"8333 Douglas Ave, Dallas, TX 75225, USA"
730,1084991,32.0365959,-102.0892073,"404 Veterans Airpark Ln, Midland, TX 79705, USA"
731,1838544,38.8996624,-77.0555049,"2600 Virginia Ave NW, Washington, DC 20037, USA"
732,1561032,40.7597394,-73.9768133,"650 5th Ave, New York, NY 10019, USA"
733,1876714,40.7572312,-73.9769653,"Tower 49, 12 E 49th St, New York, NY 10017, USA"
734,1056358,32.9954995,-97.0506004,"1410 Lakeside Pkwy, Flower Mound, TX 75028, USA"
735,1831270,40.7063162,-74.0169708,"30 West St, New York, NY 10004, USA"
736,1783183,40.7824143,-74.4260905,"100 Campus Dr, Florham Park, NJ 07932, USA"
737,1021635,35.4707055,-97.51808249999999,"321 N Harvey Ave, Oklahoma City, OK 73102, USA"
738,71829,30.17050609999999,-95.4763911,"RFL Building 2, 9320 Lakeside Blvd, The Woodlands, TX 77381, USA"
739,722723,30.3954441,-97.7269882,"10910 Domain Dr, Austin, TX 78758, USA"
740,1080340,40.7857318,-73.7306388,"60 Cutter Mill Rd, Great Neck, NY 11021, USA"
741,1465128,41.0178496,-73.647521,"591 West Putnam Avenue, Greenwich, CT 06830, USA"
742,1502377,29.732565,-95.4292452,"3700 Buffalo Speedway, Houston, TX 77046, USA"
743,356037,42.6501863,-71.3157707,"175 Cabot St, Lowell, MA 01854, USA"
744,1494582,41.2593584,-95.9380814,"First National Bank Tower, 1601 Dodge St, Omaha, NE 68102, USA"
745,1717307,42.3578929,-71.18425890000002,"255 Washington St, Newton, MA 02458, USA"
746,1661460,32.8782977,-117.2080357,"9390 Towne Centre Dr, San Diego, CA 92121, USA"
747,1838513,41.0194425,-73.6471242,"5 Greenwich Office Park, Greenwich, CT 06831, USA"
748,93314,36.0546431,-115.0501671,"1489 W Warm Springs Rd, Henderson, NV 89014, USA"
749,1660334,39.9599873,-75.6053195,"10 N High St, West Chester, PA 19380, USA"
750,1103021,35.8346975,-78.6890655,"4131 Parklake Ave, Raleigh, NC 27612, USA"
751,1766478,33.8474567,-84.3689089,"3344 Peachtree, 3344 Peachtree Rd, Atlanta, GA 30326, USA"
752,1637715,33.6701783,-117.8510153,"18575 Jamboree Rd, Irvine, CA 92612, USA"
753,1841125,40.7597568,-73.9753786,"10 E 53rd St, New York, NY 10022, USA"
754,1640147,45.6779796,-111.0348164,"106 E Babcock St, Bozeman, MT 59715, USA"
755,104889,38.8936052,-77.0725453,"1300 17th St N, Arlington, VA 22209, USA"
756,1703647,42.424181,-71.2408318,"75 Hayden Ave, Lexington, MA 02421, USA"
757,310354,42.7704052,-71.24389459999999,"23 Keewaydin Dr, Salem, NH 03079, USA"
758,1118417,37.562112,-122.2860348,"777 Mariners Island Blvd, San Mateo, CA 94404, USA"
759,812796,40.3121608,-74.66607119999999,"29 Emmons Dr, Princeton, NJ 08540, USA"
760,1288847,37.764457,-121.9624002,"3001 Bishop Dr, San Ramon, CA 94583, USA"
761,1527613,33.0107006,-96.6884568,"1700 Capital Ave, Plano, TX 75074, USA"
762,1439095,29.7554839,-95.36152969999999,"Fulbright Tower, 1301 McKinney St, Houston, TX 77010, USA"
763,875582,45.1394068,-93.16048959999999,"4201 Woodland Rd, Circle Pines, MN 55014, USA"
764,1228627,42.4693057,-83.4141953,"37000 Grand River Ave, Farmington Hills, MI 48335, USA"
765,1409970,37.7892151,-122.4007997,"595 Market Street, San Francisco, CA 94105, USA"
766,1066605,41.878474,-87.6363853,"233 S Wacker Dr, Chicago, IL 60606, USA"
767,6955,43.164186,-88.138055,"Froedtert Community Memorial Hospital, W180 N8085 Town Hall Rd, Menomonee Falls, WI 53051, USA"
768,1058307,25.7302528,-80.2399296,"3250 Mary St, Miami, FL 33133, USA"
769,1691337,41.2949697,-73.8202601,"2651 Strang Blvd, Yorktown Heights, NY 10598, USA"
770,1696558,43.1577572,-77.6053936,"260 E Main St, Rochester, NY 14604, USA"
771,1555039,35.15475,-80.836888,"Rotunda Building, 4201 Congress St, Charlotte, NC 28209, USA"
772,1762303,34.4345214,-118.5902892,"28159 Avenue Stanford, Santa Clarita, CA 91355, USA"
773,1630212,40.2843586,-74.2955959,"4400 US-9, Freehold, NJ 07728, USA"
774,1383082,41.8232276,-88.0320103,"3500 Lacey Rd, Downers Grove, IL 60515, USA"
775,711669,31.7139566,-83.25319340000001,"115 S Grant St, Fitzgerald, GA 31750, USA"
776,1787640,26.1218238,-80.1398054,"One Financial Plaza, 100 SE 3rd Ave, Fort Lauderdale, FL 33304, USA"
777,827876,36.0253014,-115.0871821,"2370 Corporate Cir, Henderson, NV 89074, USA"
778,797468,29.7311628,-95.43943809999999,"5 Greenway Plaza, Houston, TX 77046, USA"
779,1547546,40.7545632,-73.9759771,"New York, NY 10169, USA"
780,1821323,42.3652123,-71.0810426,"100 Binney St, Cambridge, MA 02142, USA"
781,1282637,37.5379088,-77.4443359,"330 S 4th St, Richmond, VA 23219, USA"
782,1137883,40.76276439999999,-73.9808403,"1325 6th Ave, New York, NY 10019, USA"
783,1604464,37.6586897,-122.4001359,"Building 83, 611 Gateway Blvd, South San Francisco, CA 94080, USA"
784,1824434,40.7631087,-73.9790586,"Burlington House, New York, NY 10105, USA"
785,1802156,33.6855538,-117.848085,"17877 Von Karman Ave, Irvine, CA 92614, USA"
786,1304492,40.9020415,-74.1888577,"300, 3 Garret Mountain Plaza, Woodland Park, NJ 07424, USA"
787,1826059,39.68006889999999,-75.7365585,"850 Library Ave, Newark, DE 19711, USA"
788,59440,25.8168584,-80.1891193,"4400 Biscayne Blvd, Miami, FL 33137, USA"
789,730708,27.1917645,-80.25168529999999,"815 S Colorado Ave, Stuart, FL 34994, USA"
790,825324,39.7167748,-105.193246,"651 Corporate Cir, Golden, CO 80401, USA"
791,850033,29.7452325,-95.3711519,"1213 McIlhenny St, Houston, TX 77002, USA"
792,873303,42.3642921,-71.0792113,"215 First St, Cambridge, MA 02142, USA"
793,1533040,42.3246554,-71.5807871,"257 Simarano Dr, Marlborough, MA 01752, USA"
794,1841666,29.7447818,-95.46163299999999,"2000 Post Oak Blvd, Houston, TX 77056, USA"
795,1101026,42.5846076,-83.244495,"21 E Long Lake Rd, Bloomfield Hills, MI 48304, USA"
796,798359,48.2025206,-101.3073327,"3100 10th St SW, Minot, ND 58701, USA"
797,1595248,30.27792549999999,-97.73560429999999,"1601 Trinity St b, Austin, TX 78712, USA"
798,925528,41.0598251,-74.0123851,"Pearl River, NY 10965, USA"
799,814547,45.6805167,-111.0376843,"5 W Mendenhall St, Bozeman, MT 59715, USA"
800,1433660,41.8822212,-87.6304092,"70 W Madison St, Chicago, IL 60602, USA"
801,49600,32.4394379,-90.1504057,"400 W Parkway Pl, Ridgeland, MS 39157, USA"
802,1710155,33.9657961,-84.11981229999999,"2435 Commerce Ave NW, Duluth, GA 30096, USA"
803,1527541,36.8536328,-76.0685893,"Rivers Edge Cove, Virginia Beach, VA 23452, USA"
804,1006655,29.7813622,-95.60700639999999,"1155 Dairy Ashford Rd, Houston, TX 77079, USA"
805,949961,32.9091661,-96.9189581,"1603 Lyndon B Johnson Fwy, Farmers Branch, TX 75234, USA"
806,887905,34.1542794,-118.8232066,"2829 Townsgate Rd, Westlake Village, CA 91361, USA"
807,1468327,40.7046245,-73.9869574,"10 Jay St, Brooklyn, NY 11201, USA"
808,1355848,34.0678152,-118.3977763,"190 N Canon Dr, Beverly Hills, CA 90210, USA"
809,1787400,37.6697827,-122.3903556,"6000 Shoreline Ct, South San Francisco, CA 94080, USA"
810,1717556,36.1197701,-115.1582336,"3773 Howard Hughes Pkwy #500s, Las Vegas, NV 89169, USA"
811,1832466,33.776111,-117.8636521,"1100 Town and Country Rd, Orange, CA 92868, USA"
812,49196,39.96,-83.0,"Columbus, OH 43287, USA"
813,1836833,37.7833477,-122.3956663,"645 Harrison St, San Francisco, CA 94107, USA"
814,1680048,40.7392568,-74.0040549,"2 Gansevoort St, New York, NY 10014, USA"
815,1597672,30.3194703,-81.65658770000002,"1301 Riverplace Blvd, Jacksonville, FL 32207, USA"
816,1324272,28.5994225,-81.3634008,"1030 W Canton Ave, Winter Park, FL 32789, USA"
817,1383057,41.8232276,-88.0320103,"3500 Lacey Rd, Downers Grove, IL 60515, USA"
818,886744,37.5558065,-122.2768199,"919 E Hillsdale Blvd, Foster City, CA 94404, USA"
819,1860879,40.753536,-73.98528259999999,"1045 6th Ave 25th floor, New York, NY 10018, USA"
820,790051,33.6355592,-111.9268181,"16430 N Scottsdale Rd, Scottsdale, AZ 85254, USA"
821,1675634,33.660184,-117.752135,"1 Venture, Irvine, CA 92618, USA"
822,1332349,36.0361688,-86.8066376,"Westpark Building, 111 Westwood Pl, Brentwood, TN 37027, USA"
823,1624512,34.0001641,-84.0911372,"2750 Premiere Pkwy, Duluth, GA 30097, USA"
824,18926,32.5662435,-92.02731899999999,"Monroe, LA 71203, USA"
825,1858685,42.5255076,-71.1378889,"120 Presidential Way, Woburn, MA 01801, USA"
826,1405528,37.8978421,-122.0653235,"1850 Mt Diablo Blvd, Walnut Creek, CA 94596, USA"
827,1868726,34.4207816,-119.6449207,"1187 Coast Village Rd, Santa Barbara, CA 93108, USA"
828,1251769,30.28307939999999,-97.8246347,"1120 S Capital of Texas Hwy, Austin, TX 78746, USA"
829,751364,28.5370565,-81.37933699999999,"CNL Center City Commons, 450 S Orange Ave, Orlando, FL 32801, USA"
830,744218,40.636068,-74.986367,"53 Frontage Rd, Hampton, NJ 08827, USA"
831,1604665,29.7376135,-95.4601727,"2801 Post Oak Blvd, Houston, TX 77056, USA"
832,1634379,32.8738206,-117.2156617,"4225 Executive Square, La Jolla, CA 92037, USA"
833,1595527,40.7597394,-73.9768133,"650 5th Ave, New York, NY 10019, USA"
834,872912,40.7620853,-73.9846163,"Paramount Plaza, 1633 Broadway, New York, NY 10019, USA"
835,1551693,34.4334182,-119.8293456,"420 S Fairview Ave, Goleta, CA 93117, USA"
836,1636651,40.7551279,-73.9861749,"1460 Broadway, New York, NY 10036, USA"
837,276720,39.6383755,-104.5850452,"34501 E Quincy Ave, Watkins, CO 80137, USA"
838,1808865,42.36259030000001,-71.1647179,"321 Arsenal St, Watertown, MA 02472, USA"
839,1784797,47.61039479999999,-122.3351372,"1420 5th Ave, Seattle, WA 98101, USA"
840,1472012,40.0642968,-75.68671599999999,"665 Stockton Dr, Exton, PA 19341, USA"
841,1739445,32.7844503,-96.8001857,"Ross Tower, 500 N Akard St, Dallas, TX 75201, USA"
842,929008,40.434008,-80.00578500000002,"225 W Station Square Dr, Pittsburgh, PA 15219, USA"
843,1069899,40.87302649999999,-74.0064876,"500 500 Glenpointe Centre W, Teaneck, NJ 07666, USA"
844,1625641,30.26369369999999,-97.7437856,"111 Congress Ave., Austin, TX 78701, USA"
845,1113148,42.370425,-71.113689,"1100 Massachusetts Ave, Cambridge, MA 02138, USA"
846,1490349,40.7610924,-73.97056669999999,"445 Park Ave, New York, NY 10022, USA"
847,1857803,42.3535267,-71.04455279999999,"One Marina Park Drive Suite 410, Boston, MA 02210, USA"
848,16918,43.0282778,-77.4346084,"207 High Point Drive, Victor, NY 14564, USA"
849,1830197,42.305727,-83.68416739999999,"2211 Old Earhart Rd, Ann Arbor, MI 48105, USA"
850,832101,42.0969792,-87.87676069999999,"3100 Sanders Rd, Northbrook, IL 60062, USA"
851,1735041,40.2880878,-74.5585031,"50 Millstone Rd #400, East Windsor, NJ 08520, USA"
852,1655888,40.7592169,-73.9719939,"399 Park Ave, New York, NY 10022, USA"
853,1834584,47.6142092,-122.3347106,"720 Olive Way, Seattle, WA 98101, USA"
854,1061027,33.01322450000001,-117.2793649,"2533 S Coast Hwy 101, Cardiff, CA 92007, USA"
855,1687187,38.0475989,-84.4990308,"Lexington Financial Center, 250 W Main St, Lexington, KY 40507, USA"
856,907654,39.88113329999999,-105.0739165,"10170 Church Ranch Way, Westminster, CO 80021, USA"
857,1348036,47.5980919,-122.3309701,"255 S King St, Seattle, WA 98104, USA"
858,1377630,39.6013731,-104.8980971,"6300 S Syracuse Way, Englewood, CO 80111, USA"
859,1638287,42.3498585,-71.0727563,"200 Berkeley St, Boston, MA 02116, USA"
860,1057379,25.7636109,-80.1891193,"1001 Brickell Bay Dr, Miami, FL 33131, USA"
861,1846253,40.7608582,-73.9720839,"65 E 55th St #18, New York, NY 10022, USA"
862,1447669,37.792549,-122.3930995,"101 Spear St, San Francisco, CA 94105, USA"
863,791908,37.8386989,-122.3016275,"2200 Powell St, Emeryville, CA 94608, USA"
864,944148,41.37840569999999,-81.6376121,"Independence Technology Center, 6801 Brecksville Rd, Independence, OH 44131, USA"
865,1582554,40.6809179,-74.6511136,"1545 US-206, Bedminster, NJ 07921, USA"
866,1385818,39.5606051,-104.8667146,"373 Inverness Pkwy, Englewood, CO 80112, USA"
867,1844452,40.7580053,-73.9744082,"34 E 51st St, New York, NY 10022, USA"
868,1130464,44.0178247,-103.2535426,"7001 Mt Rushmore Rd, Rapid City, SD 57702, USA"
869,1648428,40.7469873,-73.9804829,"105 E 34th St, New York, NY 10016, USA"
870,1275168,38.5865844,-121.2877157,"3100 Zinfandel Dr, Rancho Cordova, CA 95670, USA"
871,1812727,40.0713077,-74.19289359999999,"300 Boulevard of the Americas, Lakewood, NJ 08701, USA"
872,879407,34.1461677,-118.1471029,"177 E Colorado Blvd, Pasadena, CA 91101, USA"
873,1566610,40.4297477,-111.8919782,"3401 N Thanksgiving Way, Lehi, UT 84043, USA"
874,216228,41.0407638,-73.5424556,"100 Washington Blvd, Stamford, CT 06902, USA"
875,1014473,38.9567242,-77.3623212,"12061 Bluemont Way, Reston, VA 20190, USA"
876,1592057,38.9820073,-77.0939482,"7272 Wisconsin Ave, Bethesda, MD 20814, USA"
877,1174940,27.989883,-82.5468618,"4902 Eisenhower Blvd N, Tampa, FL 33634, USA"
878,8947,32.7568226,-97.35972489999999,"2918 Wingate St, Fort Worth, TX 76107, USA"
879,1666700,39.7553644,-75.6051821,"974 Centre Rd, Wilmington, DE 19805, USA"
880,1810560,32.8747002,-117.2065197,"La Jolla Centre I, 4660 La Jolla Village Dr, San Diego, CA 92121, USA"
881,1378992,37.9789909,-87.57264350000001,"101 Oakley St, Evansville, IN 47710, USA"
882,23197,40.7814623,-73.43849469999999,"68 S Service Rd, Melville, NY 11747, USA"
883,803164,43.16129460000001,-85.7074772,"109 E Division St, Sparta, MI 49345, USA"
884,1759008,37.524804,-77.440493,"611 Bainbridge St, Richmond, VA 23224, USA"
885,1878897,25.8168584,-80.1891193,"4400 Biscayne Blvd, Miami, FL 33137, USA"
886,862861,36.055921,-115.1575116,"325 E Warm Springs Rd, Las Vegas, NV 89119, USA"
887,1527166,38.8954257,-77.0265163,"1001 Pennsylvania Avenue NW, Washington, DC 20004, USA"
888,1651561,39.95162819999999,-74.9494184,"228 Strawbridge Dr, Moorestown, NJ 08057, USA"
889,776867,43.7018247,-72.2896159,"23 S Main St, Hanover, NH 03755, USA"
890,1686850,26.1229434,-80.1295117,"1301 E Broward Blvd, Fort Lauderdale, FL 33301, USA"
891,1494259,42.3701334,-71.07637249999999,"2 Canal Park, Cambridge, MA 02141, USA"
